model,checkpoint,task,fewshot,acc,acc_stderr
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_66,8,0.02,0.019999999999999976
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_67,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_68,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_69,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_70,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_71,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_72,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_73,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_74,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_75,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_76,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_77,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_78,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_79,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_80,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_81,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_82,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_83,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_84,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_85,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_86,8,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_87,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_88,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_89,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_90,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_91,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_92,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_93,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_94,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_95,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_96,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_97,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_98,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_99,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_0,8,0.08,0.0387561713321444
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_1,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_2,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_3,8,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_4,8,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_5,8,0.04,0.027994168488950623
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_6,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_7,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_8,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_9,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_10,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_11,8,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_12,8,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_13,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_14,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_15,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_16,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_17,8,0.02,0.019999999999999976
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_18,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_19,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_20,8,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_21,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_22,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_23,8,0.02,0.01999999999999998
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_24,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_25,8,0.02,0.01999999999999998
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_26,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_27,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_28,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_29,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_30,8,0.08,0.038756171332144373
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_31,8,0.08,0.038756171332144415
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_32,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_33,8,0.04,0.027994168488950612
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_34,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_35,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_36,8,0.04,0.027994168488950612
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_37,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_38,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_39,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_40,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_41,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_42,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_43,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_44,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_45,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_46,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_47,8,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_48,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_49,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_50,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_51,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_52,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_53,8,0.04,0.027994168488950616
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_54,8,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_55,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_56,8,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_57,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_58,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_59,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_60,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_61,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_62,8,0.04,0.027994168488950623
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_63,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_64,8,0.04,0.027994168488950623
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_65,8,0.04,0.027994168488950606
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_66,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_67,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_68,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_69,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_70,8,0.06,0.033926691677251195
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_71,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_72,8,0.02,0.019999999999999976
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_73,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_74,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_75,8,0.02,0.019999999999999987
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_76,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_77,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_78,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_79,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_80,8,0.02,0.019999999999999976
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_81,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_82,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_83,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_84,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_85,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_86,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_87,8,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_88,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_89,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_90,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_91,8,0.04,0.027994168488950623
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_92,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_93,8,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_94,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_95,8,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_96,8,0.02,0.019999999999999993
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_97,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_98,8,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_addition_99,8,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_0,4,0.96,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_1,4,0.32,0.06663945022680344
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_2,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_3,4,0.04,0.027994168488950612
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_4,4,0.06,0.0339266916772512
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_5,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_6,4,0.04,0.027994168488950623
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_7,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_8,4,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_9,4,0.04,0.02799416848895062
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_10,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_11,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_12,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_13,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_14,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_15,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_16,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_17,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_18,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_19,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_20,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_21,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_22,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_23,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_24,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_25,4,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_26,4,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_27,4,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_28,4,0.02,0.01999999999999999
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_29,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_30,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_31,4,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_32,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_33,4,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_34,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_35,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_36,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_37,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_38,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_39,4,0.02,0.019999999999999983
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_40,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_41,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_42,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_43,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_44,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_45,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_46,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_47,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_48,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_49,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_50,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_51,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_52,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_53,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_54,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_55,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_56,4,0.02,0.01999999999999998
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_57,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_58,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_59,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_60,4,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_61,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_62,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_63,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_64,4,0.02,0.02
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_65,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_66,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_67,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_68,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_69,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_70,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_71,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_72,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_73,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_74,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_75,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_76,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_77,4,0.0,0.0
EleutherAI/pythia-13b-deduped,13000,num_reasoning_arithmetic_multiplication_78,4,0.0,0.0
